1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         174.86          ---          ---      3.16000       181.75
Gets         174.86       174.51         0.35      2.54000       183.34
Waits          0.00          ---          ---      0.00000          ---
Totals       349.72       174.51         0.35      2.85000       365.09


Request Latency Distribution
Type     <= msec         Percent
GET       0.790         2.34
GET       0.800         2.45
GET       0.810         2.58
GET       0.820         2.72
GET       0.830         2.91
GET       0.840         3.05
GET       0.850         3.21
GET       0.860         3.35
GET       0.870         3.46
GET       0.880         3.56
GET       0.890         3.71
GET       0.900         3.90
GET       0.910         4.13
GET       0.920         4.32
GET       0.930         4.51
GET       0.940         4.69
GET       0.950         4.87
GET       0.960         5.07
GET       0.970         5.28
GET       0.980         5.39
GET       0.990         5.53
GET       1.000         6.44
GET       1.100         8.15
GET       1.200         9.59
GET       1.300        10.79
GET       1.400        11.78
GET       1.500        12.69
GET       1.600        13.55
GET       1.700        14.47
GET       1.800        15.73
GET       1.900        18.35
GET       2.000        22.33
GET       2.100        27.99
GET       2.200        34.92
GET       2.300        41.68
GET       2.400        48.66
GET       2.500        54.98
GET       2.600        61.05
GET       2.700        66.20
GET       2.800        71.01
GET       2.900        75.12
GET       3.000        79.01
GET       3.100        82.08
GET       3.200        84.64
GET       3.300        86.72
GET       3.400        88.67
GET       3.500        90.27
GET       3.600        91.72
GET       3.700        92.88
GET       3.800        93.77
GET       3.900        94.75
GET       4.000        95.52
GET       4.100        96.05
GET       4.200        96.54
GET       4.300        96.93
GET       4.400        97.26
GET       4.500        97.58
GET       4.600        97.76
GET       4.700        98.03
GET       4.800        98.27
GET       4.900        98.44
GET       5.000        98.58
GET       5.100        98.70
GET       5.200        98.83
GET       5.300        98.89
GET       5.400        98.97
GET       5.500        99.02
GET       5.600        99.07
GET       5.700        99.09
GET       5.800        99.15
GET       5.900        99.21
GET       6.000        99.25
GET       6.100        99.28
GET       6.200        99.30
GET       6.300        99.36
GET       6.400        99.40
GET       6.500        99.41
GET       6.600        99.46
GET       6.700        99.47
GET       6.800        99.48
GET       6.900        99.52
GET       7.000        99.54
GET       7.100        99.58
GET       7.200        99.59
GET       7.300        99.60
GET       7.500        99.61
GET       7.600        99.62
GET       7.700        99.64
GET       7.800        99.67
GET       8.100        99.68
GET       8.400        99.70
GET       8.700        99.70
GET       8.800        99.72
GET       8.900        99.76
GET       9.000        99.78
GET       9.100        99.79
GET       9.200        99.80
GET       9.500        99.81
GET       9.800        99.83
GET       9.900        99.84
GET      10.000        99.88
GET      11.000        99.89
GET      12.000        99.91
GET      13.000        99.93
GET      14.000        99.94
GET      15.000        99.95
GET      17.000        99.96
GET      22.000        99.98
GET      28.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         172.01          ---          ---      3.15400       178.79
Gets         172.01       514.91         1.12      2.63900       537.61
Waits          0.00          ---          ---      0.00000          ---
Totals       344.02       514.91         1.12      2.89600       716.41


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.12
SET       2.100         1.18
SET       2.200         4.48
SET       2.300        10.23
SET       2.400        17.63
SET       2.500        25.25
SET       2.600        33.02
SET       2.700        40.38
SET       2.800        47.42
SET       2.900        53.88
SET       3.000        59.94
SET       3.100        65.15
SET       3.200        69.85
SET       3.300        73.88
SET       3.400        77.50
SET       3.500        80.32
SET       3.600        82.73
SET       3.700        84.89
SET       3.800        86.83
SET       3.900        88.45
SET       4.000        90.13
SET       4.100        91.37
SET       4.200        92.31
SET       4.300        93.20
SET       4.400        93.95
SET       4.500        94.52
SET       4.600        95.07
SET       4.700        95.48
SET       4.800        95.88
SET       4.900        96.22
SET       5.000        96.51
SET       5.100        96.73
SET       5.200        96.92
SET       5.300        97.10
SET       5.400        97.29
SET       5.500        97.43
SET       5.600        97.61
SET       5.700        97.77
SET       5.800        97.90
SET       5.900        98.09
SET       6.000        98.20
SET       6.100        98.26
SET       6.200        98.32
SET       6.300        98.39
SET       6.400        98.44
SET       6.500        98.52
SET       6.600        98.58
SET       6.700        98.60
SET       6.800        98.67
SET       6.900        98.71
SET       7.000        98.72
SET       7.100        98.79
SET       7.200        98.82
SET       7.300        98.87
SET       7.400        98.88
SET       7.500        98.93
SET       7.600        98.97
SET       7.700        98.99
SET       7.800        99.04
SET       7.900        99.07
SET       8.000        99.10
SET       8.100        99.12
SET       8.200        99.16
SET       8.300        99.18
SET       8.400        99.20
SET       8.500        99.21
SET       8.600        99.23
SET       8.800        99.27
SET       8.900        99.28
SET       9.000        99.31
SET       9.100        99.32
SET       9.200        99.34
SET       9.300        99.37
SET       9.400        99.39
SET       9.500        99.43
SET       9.600        99.48
SET       9.700        99.50
SET       9.800        99.53
SET       9.900        99.55
SET      10.000        99.64
SET      11.000        99.77
SET      12.000        99.84
SET      14.000        99.86
SET      15.000        99.87
SET      16.000        99.88
SET      21.000        99.90
SET      27.000        99.91
SET      29.000        99.92
SET      30.000        99.93
SET      32.000        99.94
SET      33.000        99.95
SET      34.000        99.96
SET      35.000        99.97
SET      37.000        99.98
SET      38.000        99.99
SET      40.000       100.00
---
GET       0.520         0.01
GET       0.530         0.02
GET       0.540         0.03
GET       0.550         0.04
GET       0.560         0.06
GET       0.570         0.09
GET       0.580         0.11
GET       0.590         0.14
GET       0.600         0.16
GET       0.610         0.18
GET       0.620         0.20
GET       0.630         0.23
GET       0.640         0.28
GET       0.650         0.33
GET       0.660         0.38
GET       0.670         0.39
GET       0.680         0.44
GET       0.690         0.46
GET       0.700         0.48
GET       0.710         0.50
GET       0.720         0.55
GET       0.730         0.56
GET       0.740         0.60
GET       0.750         0.67
GET       0.760         0.74
GET       0.770         0.83
GET       0.780         0.89
GET       0.790         1.04
GET       0.800         1.12
GET       0.810         1.20
GET       0.820         1.32
GET       0.830         1.42
GET       0.840         1.55
GET       0.850         1.72
GET       0.860         1.87
GET       0.870         2.06
GET       0.880         2.19
GET       0.890         2.30
GET       0.900         2.55
GET       0.910         2.72
GET       0.920         2.84
GET       0.930         2.99
GET       0.940         3.19
GET       0.950         3.31
GET       0.960         3.56
GET       0.970         3.64
GET       0.980         3.85
GET       0.990         4.08
GET       1.000         5.13
GET       1.100         6.83
GET       1.200         8.41
GET       1.300         9.67
GET       1.400        10.75
GET       1.500        11.89
GET       1.600        12.82
GET       1.700        13.74
GET       1.800        14.56
GET       1.900        15.68
GET       2.000        18.16
GET       2.100        22.12
GET       2.200        27.75
GET       2.300        34.27
GET       2.400        40.98
GET       2.500        47.91
GET       2.600        54.18
GET       2.700        60.74
GET       2.800        66.44
GET       2.900        70.89
GET       3.000        75.46
GET       3.100        78.93
GET       3.200        82.27
GET       3.300        84.63
GET       3.400        86.81
GET       3.500        88.82
GET       3.600        90.50
GET       3.700        91.99
GET       3.800        93.06
GET       3.900        94.12
GET       4.000        95.17
GET       4.100        95.88
GET       4.200        96.39
GET       4.300        96.82
GET       4.400        97.17
GET       4.500        97.41
GET       4.600        97.67
GET       4.700        97.93
GET       4.800        98.05
GET       4.900        98.27
GET       5.000        98.42
GET       5.100        98.58
GET       5.200        98.67
GET       5.300        98.75
GET       5.400        98.86
GET       5.500        98.91
GET       5.600        98.93
GET       5.700        99.03
GET       5.800        99.08
GET       5.900        99.12
GET       6.000        99.16
GET       6.100        99.22
GET       6.200        99.24
GET       6.300        99.31
GET       6.400        99.34
GET       6.600        99.37
GET       6.700        99.41
GET       6.900        99.42
GET       7.100        99.43
GET       7.200        99.46
GET       7.300        99.48
GET       7.500        99.50
GET       7.600        99.53
GET       7.700        99.54
GET       7.800        99.56
GET       7.900        99.58
GET       8.000        99.60
GET       8.100        99.61
GET       8.200        99.62
GET       8.300        99.63
GET       8.400        99.65
GET       8.500        99.67
GET       8.800        99.69
GET       9.000        99.70
GET       9.100        99.71
GET       9.200        99.73
GET       9.300        99.75
GET       9.400        99.79
GET       9.500        99.81
GET       9.600        99.84
GET       9.700        99.86
GET      10.000        99.90
GET      11.000        99.92
GET      12.000        99.95
GET      14.000        99.96
GET      16.000        99.97
GET      23.000        99.98
GET      24.000        99.99
GET      34.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         165.67          ---          ---      3.23400       172.20
Gets         165.67       991.50         2.50      2.78200      1033.60
Waits          0.00          ---          ---      0.00000          ---
Totals       331.33       991.50         2.50      3.00800      1205.80


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.05
SET       2.100         0.65
SET       2.200         2.79
SET       2.300         6.88
SET       2.400        12.56
SET       2.500        19.38
SET       2.600        26.12
SET       2.700        33.86
SET       2.800        41.12
SET       2.900        47.60
SET       3.000        54.59
SET       3.100        60.17
SET       3.200        64.82
SET       3.300        69.59
SET       3.400        73.30
SET       3.500        76.55
SET       3.600        79.48
SET       3.700        82.01
SET       3.800        84.23
SET       3.900        86.41
SET       4.000        88.46
SET       4.100        89.87
SET       4.200        91.13
SET       4.300        92.11
SET       4.400        92.93
SET       4.500        93.77
SET       4.600        94.43
SET       4.700        95.02
SET       4.800        95.45
SET       4.900        95.84
SET       5.000        96.21
SET       5.100        96.58
SET       5.200        96.85
SET       5.300        97.06
SET       5.400        97.24
SET       5.500        97.44
SET       5.600        97.62
SET       5.700        97.79
SET       5.800        97.96
SET       5.900        98.12
SET       6.000        98.21
SET       6.100        98.28
SET       6.200        98.36
SET       6.300        98.44
SET       6.400        98.52
SET       6.500        98.57
SET       6.600        98.68
SET       6.700        98.71
SET       6.800        98.76
SET       6.900        98.83
SET       7.000        98.87
SET       7.100        98.91
SET       7.200        98.96
SET       7.300        99.01
SET       7.400        99.05
SET       7.500        99.12
SET       7.600        99.14
SET       7.800        99.16
SET       7.900        99.20
SET       8.000        99.25
SET       8.100        99.28
SET       8.200        99.32
SET       8.300        99.34
SET       8.400        99.35
SET       8.500        99.42
SET       8.600        99.46
SET       8.700        99.48
SET       8.800        99.50
SET       8.900        99.51
SET       9.000        99.55
SET       9.100        99.56
SET       9.200        99.58
SET       9.400        99.60
SET       9.600        99.64
SET       9.700        99.66
SET       9.800        99.67
SET       9.900        99.69
SET      10.000        99.73
SET      11.000        99.78
SET      12.000        99.79
SET      13.000        99.81
SET      14.000        99.84
SET      15.000        99.89
SET      16.000        99.91
SET      20.000        99.92
SET      23.000        99.93
SET      24.000        99.94
SET      28.000        99.95
SET      30.000        99.96
SET      31.000        99.97
SET      35.000        99.99
SET      48.000       100.00
---
GET       0.600         0.02
GET       0.620         0.05
GET       0.630         0.06
GET       0.640         0.07
GET       0.650         0.09
GET       0.660         0.10
GET       0.670         0.12
GET       0.680         0.14
GET       0.690         0.15
GET       0.700         0.18
GET       0.710         0.20
GET       0.720         0.22
GET       0.730         0.23
GET       0.740         0.25
GET       0.750         0.28
GET       0.760         0.31
GET       0.770         0.33
GET       0.780         0.39
GET       0.790         0.49
GET       0.800         0.54
GET       0.810         0.60
GET       0.820         0.65
GET       0.830         0.67
GET       0.840         0.77
GET       0.850         0.87
GET       0.860         0.96
GET       0.870         1.04
GET       0.880         1.11
GET       0.890         1.29
GET       0.900         1.44
GET       0.910         1.54
GET       0.920         1.65
GET       0.930         1.75
GET       0.940         1.89
GET       0.950         2.00
GET       0.960         2.13
GET       0.970         2.24
GET       0.980         2.36
GET       0.990         2.53
GET       1.000         3.39
GET       1.100         4.63
GET       1.200         6.23
GET       1.300         7.73
GET       1.400         9.35
GET       1.500        10.42
GET       1.600        11.34
GET       1.700        12.44
GET       1.800        13.17
GET       1.900        14.01
GET       2.000        15.64
GET       2.100        18.52
GET       2.200        22.69
GET       2.300        27.35
GET       2.400        33.49
GET       2.500        39.90
GET       2.600        46.55
GET       2.700        52.67
GET       2.800        58.24
GET       2.900        63.34
GET       3.000        68.36
GET       3.100        72.79
GET       3.200        76.85
GET       3.300        80.22
GET       3.400        82.97
GET       3.500        85.47
GET       3.600        87.31
GET       3.700        88.88
GET       3.800        90.45
GET       3.900        91.77
GET       4.000        93.34
GET       4.100        94.31
GET       4.200        94.97
GET       4.300        95.63
GET       4.400        95.98
GET       4.500        96.39
GET       4.600        96.76
GET       4.700        97.12
GET       4.800        97.39
GET       4.900        97.68
GET       5.000        97.88
GET       5.100        98.13
GET       5.200        98.30
GET       5.300        98.43
GET       5.400        98.54
GET       5.500        98.61
GET       5.600        98.68
GET       5.700        98.77
GET       5.800        98.89
GET       5.900        98.93
GET       6.000        98.99
GET       6.100        99.06
GET       6.200        99.11
GET       6.300        99.12
GET       6.400        99.16
GET       6.500        99.21
GET       6.600        99.30
GET       6.700        99.36
GET       6.800        99.37
GET       6.900        99.39
GET       7.000        99.41
GET       7.100        99.44
GET       7.200        99.49
GET       7.400        99.52
GET       7.500        99.53
GET       7.600        99.54
GET       7.700        99.59
GET       7.800        99.60
GET       7.900        99.61
GET       8.000        99.64
GET       8.100        99.66
GET       8.200        99.67
GET       8.300        99.68
GET       8.600        99.69
GET       8.700        99.70
GET       8.800        99.71
GET       8.900        99.73
GET       9.100        99.74
GET       9.200        99.75
GET       9.400        99.76
GET       9.600        99.77
GET       9.700        99.78
GET       9.800        99.80
GET       9.900        99.83
GET      10.000        99.87
GET      11.000        99.89
GET      12.000        99.91
GET      13.000        99.93
GET      14.000        99.96
GET      15.000        99.97
GET      16.000        99.98
GET      24.000        99.99
GET      45.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         165.83          ---          ---      3.23000       172.37
Gets         165.81      1487.38         4.95      2.77600      1549.74
Waits          0.00          ---          ---      0.00000          ---
Totals       331.65      1487.38         4.95      3.00300      1722.11


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.03
SET       2.100         0.84
SET       2.200         3.51
SET       2.300         8.76
SET       2.400        15.29
SET       2.500        22.86
SET       2.600        30.66
SET       2.700        38.12
SET       2.800        45.10
SET       2.900        51.20
SET       3.000        57.31
SET       3.100        62.58
SET       3.200        67.35
SET       3.300        71.57
SET       3.400        75.48
SET       3.500        78.36
SET       3.600        80.81
SET       3.700        83.25
SET       3.800        85.35
SET       3.900        87.30
SET       4.000        89.01
SET       4.100        90.34
SET       4.200        91.42
SET       4.300        92.24
SET       4.400        93.06
SET       4.500        93.75
SET       4.600        94.37
SET       4.700        94.86
SET       4.800        95.32
SET       4.900        95.64
SET       5.000        96.04
SET       5.100        96.32
SET       5.200        96.63
SET       5.300        96.85
SET       5.400        96.99
SET       5.500        97.07
SET       5.600        97.19
SET       5.700        97.40
SET       5.800        97.53
SET       5.900        97.65
SET       6.000        97.72
SET       6.100        97.82
SET       6.200        97.87
SET       6.300        97.98
SET       6.400        98.08
SET       6.500        98.13
SET       6.600        98.21
SET       6.700        98.28
SET       6.800        98.31
SET       6.900        98.36
SET       7.000        98.38
SET       7.100        98.46
SET       7.200        98.49
SET       7.300        98.52
SET       7.400        98.54
SET       7.500        98.56
SET       7.600        98.60
SET       7.700        98.62
SET       7.800        98.65
SET       7.900        98.71
SET       8.000        98.73
SET       8.100        98.78
SET       8.200        98.82
SET       8.300        98.86
SET       8.400        98.90
SET       8.500        98.96
SET       8.600        98.99
SET       8.700        99.01
SET       8.800        99.02
SET       9.000        99.04
SET       9.100        99.06
SET       9.200        99.11
SET       9.300        99.13
SET       9.400        99.18
SET       9.500        99.22
SET       9.600        99.27
SET       9.700        99.30
SET       9.800        99.33
SET       9.900        99.38
SET      10.000        99.53
SET      11.000        99.62
SET      12.000        99.66
SET      13.000        99.70
SET      14.000        99.73
SET      15.000        99.79
SET      16.000        99.80
SET      17.000        99.82
SET      19.000        99.84
SET      21.000        99.85
SET      22.000        99.87
SET      23.000        99.90
SET      24.000        99.91
SET      25.000        99.92
SET      29.000        99.93
SET      31.000        99.94
SET      32.000        99.95
SET      33.000        99.96
SET      37.000        99.97
SET      40.000        99.98
SET      45.000        99.99
SET      51.000       100.00
---
GET       0.660         0.01
GET       0.670         0.02
GET       0.690         0.03
GET       0.710         0.04
GET       0.720         0.07
GET       0.740         0.09
GET       0.750         0.12
GET       0.770         0.13
GET       0.780         0.18
GET       0.790         0.20
GET       0.800         0.23
GET       0.810         0.31
GET       0.820         0.36
GET       0.830         0.40
GET       0.840         0.45
GET       0.850         0.51
GET       0.860         0.54
GET       0.870         0.58
GET       0.880         0.67
GET       0.890         0.77
GET       0.900         0.83
GET       0.910         0.89
GET       0.920         1.06
GET       0.930         1.15
GET       0.940         1.29
GET       0.950         1.44
GET       0.960         1.63
GET       0.970         1.74
GET       0.980         1.89
GET       0.990         2.06
GET       1.000         2.87
GET       1.100         4.66
GET       1.200         6.85
GET       1.300         8.90
GET       1.400        10.73
GET       1.500        12.39
GET       1.600        13.40
GET       1.700        14.53
GET       1.800        15.18
GET       1.900        16.11
GET       2.000        17.41
GET       2.100        19.52
GET       2.200        22.82
GET       2.300        27.58
GET       2.400        33.24
GET       2.500        39.77
GET       2.600        46.46
GET       2.700        52.99
GET       2.800        59.01
GET       2.900        64.41
GET       3.000        69.71
GET       3.100        73.75
GET       3.200        77.23
GET       3.300        80.34
GET       3.400        83.26
GET       3.500        85.62
GET       3.600        87.53
GET       3.700        89.22
GET       3.800        90.79
GET       3.900        92.09
GET       4.000        93.30
GET       4.100        94.22
GET       4.200        95.00
GET       4.300        95.66
GET       4.400        96.30
GET       4.500        96.61
GET       4.600        97.04
GET       4.700        97.38
GET       4.800        97.56
GET       4.900        97.75
GET       5.000        97.91
GET       5.100        98.08
GET       5.200        98.24
GET       5.300        98.34
GET       5.400        98.41
GET       5.500        98.50
GET       5.600        98.61
GET       5.700        98.63
GET       5.800        98.69
GET       5.900        98.73
GET       6.000        98.80
GET       6.100        98.89
GET       6.200        98.92
GET       6.300        98.95
GET       6.400        98.97
GET       6.600        99.02
GET       6.700        99.05
GET       6.900        99.06
GET       7.000        99.08
GET       7.100        99.09
GET       7.200        99.12
GET       7.300        99.16
GET       7.400        99.18
GET       7.500        99.20
GET       7.600        99.21
GET       7.700        99.22
GET       7.800        99.24
GET       8.000        99.27
GET       8.100        99.28
GET       8.200        99.32
GET       8.300        99.39
GET       8.400        99.42
GET       8.500        99.45
GET       8.600        99.47
GET       8.700        99.48
GET       8.800        99.51
GET       8.900        99.54
GET       9.000        99.56
GET       9.100        99.58
GET       9.200        99.59
GET       9.400        99.63
GET       9.500        99.66
GET       9.600        99.69
GET       9.700        99.70
GET       9.800        99.72
GET       9.900        99.74
GET      10.000        99.84
GET      11.000        99.88
GET      12.000        99.90
GET      13.000        99.91
GET      15.000        99.93
GET      19.000        99.94
GET      22.000        99.95
GET      23.000        99.97
GET      26.000        99.98
GET      36.000        99.99
GET      48.000       100.00
---
