1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         180.85          ---          ---      3.06000       187.98
Gets         180.83       180.37         0.47      2.44900       189.49
Waits          0.00          ---          ---      0.00000          ---
Totals       361.68       180.37         0.47      2.75500       377.48


Request Latency Distribution
Type     <= msec         Percent
GET       0.770         3.12
GET       0.780         3.23
GET       0.790         3.38
GET       0.800         3.59
GET       0.810         3.74
GET       0.820         3.89
GET       0.830         4.12
GET       0.840         4.34
GET       0.850         4.58
GET       0.860         4.80
GET       0.870         5.01
GET       0.880         5.20
GET       0.890         5.36
GET       0.900         5.60
GET       0.910         5.78
GET       0.920         6.13
GET       0.930         6.38
GET       0.940         6.61
GET       0.950         6.79
GET       0.960         6.98
GET       0.970         7.14
GET       0.980         7.30
GET       0.990         7.47
GET       1.000         8.66
GET       1.100        10.23
GET       1.200        11.47
GET       1.300        12.97
GET       1.400        14.05
GET       1.500        14.83
GET       1.600        15.45
GET       1.700        16.12
GET       1.800        17.74
GET       1.900        20.59
GET       2.000        25.35
GET       2.100        31.41
GET       2.200        37.87
GET       2.300        45.40
GET       2.400        52.75
GET       2.500        59.68
GET       2.600        65.74
GET       2.700        70.93
GET       2.800        75.36
GET       2.900        79.18
GET       3.000        82.51
GET       3.100        85.35
GET       3.200        87.61
GET       3.300        89.43
GET       3.400        91.27
GET       3.500        92.53
GET       3.600        93.61
GET       3.700        94.61
GET       3.800        95.30
GET       3.900        96.06
GET       4.000        96.60
GET       4.100        97.03
GET       4.200        97.38
GET       4.300        97.73
GET       4.400        97.94
GET       4.500        98.11
GET       4.600        98.29
GET       4.700        98.45
GET       4.800        98.63
GET       4.900        98.85
GET       5.000        98.94
GET       5.100        99.02
GET       5.200        99.08
GET       5.300        99.16
GET       5.400        99.22
GET       5.500        99.24
GET       5.600        99.27
GET       5.700        99.30
GET       5.800        99.33
GET       5.900        99.35
GET       6.000        99.38
GET       6.100        99.43
GET       6.200        99.45
GET       6.300        99.47
GET       6.400        99.48
GET       6.500        99.49
GET       6.600        99.55
GET       7.500        99.58
GET       7.700        99.59
GET       7.800        99.59
GET       7.900        99.62
GET       8.000        99.65
GET       8.100        99.68
GET       8.200        99.69
GET       8.300        99.71
GET       8.400        99.71
GET       8.500        99.72
GET       8.600        99.73
GET       8.700        99.75
GET       8.800        99.76
GET       9.200        99.77
GET       9.300        99.78
GET       9.500        99.81
GET       9.600        99.82
GET       9.700        99.82
GET      10.000        99.84
GET      11.000        99.87
GET      15.000        99.89
GET      16.000        99.91
GET      17.000        99.92
GET      22.000        99.93
GET      23.000        99.94
GET      24.000        99.95
GET      25.000        99.97
GET      31.000        99.98
GET      35.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         178.46          ---          ---      3.04000       185.50
Gets         178.44       533.87         1.47      2.54200       557.41
Waits          0.00          ---          ---      0.00000          ---
Totals       356.91       533.87         1.47      2.79100       742.91


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.07
SET       2.100         1.24
SET       2.200         5.04
SET       2.300        12.48
SET       2.400        21.84
SET       2.500        31.67
SET       2.600        40.39
SET       2.700        48.65
SET       2.800        55.35
SET       2.900        61.65
SET       3.000        68.15
SET       3.100        72.67
SET       3.200        76.71
SET       3.300        80.02
SET       3.400        82.73
SET       3.500        85.24
SET       3.600        87.30
SET       3.700        88.97
SET       3.800        90.61
SET       3.900        91.80
SET       4.000        92.89
SET       4.100        93.82
SET       4.200        94.43
SET       4.300        95.11
SET       4.400        95.65
SET       4.500        95.98
SET       4.600        96.34
SET       4.700        96.56
SET       4.800        96.84
SET       4.900        97.10
SET       5.000        97.27
SET       5.100        97.41
SET       5.200        97.57
SET       5.300        97.68
SET       5.400        97.79
SET       5.500        97.93
SET       5.600        98.02
SET       5.700        98.07
SET       5.800        98.18
SET       5.900        98.28
SET       6.000        98.32
SET       6.100        98.38
SET       6.200        98.43
SET       6.300        98.53
SET       6.400        98.58
SET       6.500        98.67
SET       6.600        98.69
SET       6.700        98.74
SET       6.800        98.78
SET       6.900        98.80
SET       7.000        98.82
SET       7.100        98.85
SET       7.200        98.89
SET       7.300        98.93
SET       7.400        98.94
SET       7.500        98.96
SET       7.600        98.97
SET       7.700        98.99
SET       7.800        99.01
SET       7.900        99.05
SET       8.000        99.09
SET       8.100        99.12
SET       8.200        99.13
SET       8.300        99.14
SET       8.400        99.19
SET       8.500        99.22
SET       8.600        99.25
SET       8.700        99.26
SET       8.800        99.28
SET       8.900        99.29
SET       9.000        99.31
SET       9.200        99.35
SET       9.300        99.36
SET       9.400        99.38
SET       9.500        99.41
SET       9.600        99.43
SET       9.700        99.45
SET       9.800        99.47
SET       9.900        99.49
SET      10.000        99.61
SET      11.000        99.65
SET      12.000        99.70
SET      13.000        99.74
SET      14.000        99.76
SET      16.000        99.78
SET      18.000        99.81
SET      19.000        99.83
SET      20.000        99.86
SET      21.000        99.88
SET      22.000        99.90
SET      24.000        99.91
SET      25.000        99.93
SET      26.000        99.93
SET      28.000        99.94
SET      31.000        99.95
SET      32.000        99.96
SET      34.000        99.98
SET      37.000        99.99
SET      42.000       100.00
---
GET       0.520         0.01
GET       0.540         0.04
GET       0.550         0.05
GET       0.560         0.06
GET       0.570         0.07
GET       0.580         0.15
GET       0.590         0.18
GET       0.600         0.21
GET       0.610         0.23
GET       0.620         0.27
GET       0.630         0.32
GET       0.640         0.37
GET       0.650         0.42
GET       0.660         0.46
GET       0.670         0.50
GET       0.680         0.56
GET       0.690         0.61
GET       0.700         0.67
GET       0.710         0.77
GET       0.720         0.80
GET       0.730         0.96
GET       0.740         1.09
GET       0.750         1.15
GET       0.760         1.23
GET       0.770         1.32
GET       0.780         1.49
GET       0.790         1.59
GET       0.800         1.67
GET       0.810         1.77
GET       0.820         1.91
GET       0.830         2.03
GET       0.840         2.17
GET       0.850         2.34
GET       0.860         2.57
GET       0.870         2.73
GET       0.880         2.93
GET       0.890         3.05
GET       0.900         3.30
GET       0.910         3.54
GET       0.920         3.72
GET       0.930         3.94
GET       0.940         4.11
GET       0.950         4.34
GET       0.960         4.47
GET       0.970         4.71
GET       0.980         4.90
GET       0.990         5.18
GET       1.000         6.32
GET       1.100         8.34
GET       1.200        10.04
GET       1.300        11.77
GET       1.400        13.08
GET       1.500        14.14
GET       1.600        15.11
GET       1.700        15.93
GET       1.800        16.55
GET       1.900        17.67
GET       2.000        20.63
GET       2.100        24.79
GET       2.200        30.55
GET       2.300        37.99
GET       2.400        45.93
GET       2.500        53.58
GET       2.600        61.03
GET       2.700        67.08
GET       2.800        71.66
GET       2.900        75.95
GET       3.000        80.39
GET       3.100        83.91
GET       3.200        86.67
GET       3.300        88.67
GET       3.400        90.61
GET       3.500        92.07
GET       3.600        93.33
GET       3.700        94.17
GET       3.800        94.89
GET       3.900        95.57
GET       4.000        96.25
GET       4.100        96.82
GET       4.200        97.15
GET       4.300        97.43
GET       4.400        97.70
GET       4.500        97.95
GET       4.600        98.13
GET       4.700        98.25
GET       4.800        98.34
GET       4.900        98.43
GET       5.000        98.57
GET       5.100        98.67
GET       5.200        98.78
GET       5.300        98.83
GET       5.400        98.94
GET       5.500        98.97
GET       5.600        99.05
GET       5.700        99.14
GET       5.800        99.15
GET       5.900        99.19
GET       6.000        99.22
GET       6.100        99.31
GET       6.200        99.34
GET       6.300        99.38
GET       6.400        99.39
GET       6.500        99.40
GET       6.600        99.43
GET       6.700        99.44
GET       6.800        99.46
GET       6.900        99.48
GET       7.100        99.49
GET       7.200        99.51
GET       7.300        99.52
GET       7.400        99.53
GET       7.500        99.54
GET       7.600        99.55
GET       7.800        99.57
GET       7.900        99.59
GET       8.000        99.60
GET       8.100        99.61
GET       8.200        99.63
GET       8.300        99.64
GET       8.600        99.67
GET       8.700        99.68
GET       9.000        99.69
GET       9.100        99.74
GET       9.200        99.75
GET       9.300        99.76
GET       9.400        99.79
GET       9.600        99.81
GET       9.700        99.82
GET      11.000        99.83
GET      12.000        99.84
GET      13.000        99.87
GET      14.000        99.88
GET      15.000        99.90
GET      16.000        99.91
GET      17.000        99.92
GET      22.000        99.93
GET      23.000        99.94
GET      24.000        99.96
GET      27.000        99.97
GET      32.000        99.98
GET      34.000        99.99
GET      35.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         174.65          ---          ---      3.06300       181.54
Gets         174.65      1044.45         3.43      2.63900      1088.81
Waits          0.00          ---          ---      0.00000          ---
Totals       349.29      1044.45         3.43      2.85100      1270.34


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.10
SET       2.100         1.11
SET       2.200         4.75
SET       2.300        11.17
SET       2.400        19.28
SET       2.500        28.61
SET       2.600        37.94
SET       2.700        46.42
SET       2.800        54.25
SET       2.900        60.54
SET       3.000        66.08
SET       3.100        70.45
SET       3.200        74.28
SET       3.300        77.98
SET       3.400        81.15
SET       3.500        83.78
SET       3.600        85.92
SET       3.700        87.90
SET       3.800        89.36
SET       3.900        90.84
SET       4.000        92.18
SET       4.100        93.19
SET       4.200        93.86
SET       4.300        94.47
SET       4.400        95.00
SET       4.500        95.58
SET       4.600        95.98
SET       4.700        96.34
SET       4.800        96.62
SET       4.900        96.89
SET       5.000        97.19
SET       5.100        97.38
SET       5.200        97.51
SET       5.300        97.60
SET       5.400        97.83
SET       5.500        97.94
SET       5.600        98.07
SET       5.700        98.15
SET       5.800        98.23
SET       5.900        98.36
SET       6.000        98.43
SET       6.100        98.53
SET       6.200        98.61
SET       6.300        98.70
SET       6.400        98.72
SET       6.500        98.75
SET       6.600        98.78
SET       6.700        98.84
SET       6.800        98.88
SET       6.900        98.93
SET       7.000        98.97
SET       7.100        98.98
SET       7.200        99.01
SET       7.300        99.03
SET       7.400        99.05
SET       7.500        99.07
SET       7.600        99.09
SET       7.700        99.13
SET       7.800        99.16
SET       7.900        99.22
SET       8.000        99.25
SET       8.100        99.27
SET       8.200        99.28
SET       8.300        99.30
SET       8.400        99.31
SET       8.500        99.34
SET       8.600        99.35
SET       8.700        99.36
SET       8.800        99.39
SET       8.900        99.42
SET       9.000        99.43
SET       9.100        99.45
SET       9.200        99.49
SET       9.300        99.50
SET       9.400        99.51
SET       9.500        99.53
SET       9.700        99.56
SET       9.800        99.58
SET      10.000        99.63
SET      11.000        99.72
SET      12.000        99.73
SET      13.000        99.77
SET      14.000        99.79
SET      15.000        99.82
SET      16.000        99.84
SET      18.000        99.86
SET      19.000        99.87
SET      20.000        99.88
SET      21.000        99.90
SET      22.000        99.92
SET      23.000        99.93
SET      24.000        99.94
SET      25.000        99.95
SET      29.000        99.96
SET      32.000        99.98
SET      33.000        99.99
SET      51.000       100.00
---
GET       0.540         0.01
GET       0.570         0.03
GET       0.580         0.04
GET       0.590         0.05
GET       0.600         0.07
GET       0.620         0.08
GET       0.630         0.09
GET       0.640         0.10
GET       0.650         0.10
GET       0.660         0.12
GET       0.670         0.16
GET       0.680         0.19
GET       0.690         0.21
GET       0.700         0.24
GET       0.710         0.26
GET       0.720         0.31
GET       0.730         0.34
GET       0.740         0.38
GET       0.750         0.45
GET       0.760         0.52
GET       0.770         0.57
GET       0.780         0.62
GET       0.790         0.73
GET       0.800         0.83
GET       0.810         0.89
GET       0.820         0.97
GET       0.830         1.10
GET       0.840         1.17
GET       0.850         1.34
GET       0.860         1.41
GET       0.870         1.50
GET       0.880         1.62
GET       0.890         1.79
GET       0.900         1.95
GET       0.910         2.01
GET       0.920         2.19
GET       0.930         2.36
GET       0.940         2.51
GET       0.950         2.63
GET       0.960         2.79
GET       0.970         2.96
GET       0.980         3.14
GET       0.990         3.24
GET       1.000         4.32
GET       1.100         6.57
GET       1.200         8.15
GET       1.300         9.82
GET       1.400        11.17
GET       1.500        12.63
GET       1.600        13.82
GET       1.700        14.90
GET       1.800        15.72
GET       1.900        16.81
GET       2.000        18.39
GET       2.100        21.61
GET       2.200        25.93
GET       2.300        32.15
GET       2.400        38.46
GET       2.500        46.19
GET       2.600        53.76
GET       2.700        60.47
GET       2.800        66.40
GET       2.900        71.14
GET       3.000        75.55
GET       3.100        79.48
GET       3.200        82.58
GET       3.300        85.37
GET       3.400        87.81
GET       3.500        89.70
GET       3.600        91.13
GET       3.700        92.58
GET       3.800        93.77
GET       3.900        94.79
GET       4.000        95.61
GET       4.100        96.20
GET       4.200        96.76
GET       4.300        97.25
GET       4.400        97.56
GET       4.500        97.76
GET       4.600        97.94
GET       4.700        98.16
GET       4.800        98.36
GET       4.900        98.54
GET       5.000        98.64
GET       5.100        98.70
GET       5.200        98.76
GET       5.300        98.85
GET       5.400        98.92
GET       5.500        98.96
GET       5.600        99.04
GET       5.700        99.12
GET       5.800        99.14
GET       5.900        99.17
GET       6.000        99.20
GET       6.100        99.24
GET       6.200        99.26
GET       6.300        99.28
GET       6.400        99.29
GET       6.500        99.32
GET       6.600        99.39
GET       6.700        99.43
GET       6.900        99.44
GET       7.000        99.45
GET       7.100        99.46
GET       7.300        99.47
GET       7.400        99.48
GET       7.500        99.50
GET       7.600        99.53
GET       7.700        99.56
GET       7.800        99.57
GET       7.900        99.58
GET       8.100        99.60
GET       8.200        99.63
GET       8.400        99.64
GET       8.600        99.68
GET       8.700        99.69
GET       8.900        99.72
GET       9.000        99.74
GET       9.100        99.75
GET       9.200        99.77
GET       9.300        99.78
GET       9.400        99.81
GET       9.500        99.82
GET       9.600        99.83
GET       9.700        99.84
GET      10.000        99.89
GET      11.000        99.93
GET      12.000        99.94
GET      13.000        99.95
GET      24.000        99.96
GET      26.000        99.97
GET      36.000        99.98
GET      37.000        99.99
GET      43.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         169.60          ---          ---      3.13200       176.29
Gets         169.60      1520.66         5.73      2.74000      1584.43
Waits          0.00          ---          ---      0.00000          ---
Totals       339.20      1520.66         5.73      2.93600      1760.72


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.09
SET       2.100         0.95
SET       2.200         4.13
SET       2.300         9.84
SET       2.400        17.21
SET       2.500        25.51
SET       2.600        34.08
SET       2.700        42.24
SET       2.800        49.77
SET       2.900        56.60
SET       3.000        62.75
SET       3.100        68.01
SET       3.200        72.44
SET       3.300        76.49
SET       3.400        79.60
SET       3.500        82.25
SET       3.600        84.62
SET       3.700        86.79
SET       3.800        88.55
SET       3.900        90.46
SET       4.000        91.63
SET       4.100        92.50
SET       4.200        93.30
SET       4.300        93.85
SET       4.400        94.27
SET       4.500        94.71
SET       4.600        95.16
SET       4.700        95.63
SET       4.800        95.95
SET       4.900        96.16
SET       5.000        96.41
SET       5.100        96.63
SET       5.200        96.79
SET       5.300        96.95
SET       5.400        97.08
SET       5.500        97.21
SET       5.600        97.29
SET       5.700        97.41
SET       5.800        97.55
SET       5.900        97.75
SET       6.000        97.82
SET       6.100        97.90
SET       6.200        98.00
SET       6.300        98.07
SET       6.400        98.13
SET       6.500        98.18
SET       6.600        98.24
SET       6.700        98.31
SET       6.800        98.37
SET       6.900        98.43
SET       7.000        98.46
SET       7.100        98.50
SET       7.200        98.56
SET       7.300        98.59
SET       7.400        98.64
SET       7.500        98.66
SET       7.600        98.70
SET       7.700        98.73
SET       7.800        98.77
SET       7.900        98.84
SET       8.000        98.90
SET       8.100        98.93
SET       8.200        98.94
SET       8.300        98.96
SET       8.400        98.99
SET       8.500        99.01
SET       8.600        99.06
SET       8.700        99.08
SET       8.800        99.10
SET       8.900        99.14
SET       9.000        99.19
SET       9.100        99.25
SET       9.200        99.28
SET       9.300        99.30
SET       9.400        99.34
SET       9.500        99.36
SET       9.600        99.42
SET       9.700        99.45
SET       9.800        99.47
SET       9.900        99.50
SET      10.000        99.59
SET      11.000        99.67
SET      12.000        99.74
SET      13.000        99.78
SET      14.000        99.81
SET      15.000        99.82
SET      16.000        99.83
SET      17.000        99.84
SET      18.000        99.85
SET      19.000        99.86
SET      20.000        99.88
SET      22.000        99.90
SET      23.000        99.92
SET      24.000        99.94
SET      25.000        99.95
SET      31.000        99.96
SET      32.000        99.97
SET      33.000        99.98
SET      34.000        99.99
SET      36.000       100.00
---
GET       0.650         0.01
GET       0.670         0.02
GET       0.680         0.03
GET       0.700         0.04
GET       0.730         0.05
GET       0.760         0.07
GET       0.770         0.10
GET       0.780         0.13
GET       0.790         0.16
GET       0.800         0.22
GET       0.810         0.25
GET       0.820         0.28
GET       0.830         0.37
GET       0.840         0.39
GET       0.850         0.44
GET       0.860         0.51
GET       0.870         0.62
GET       0.880         0.66
GET       0.890         0.75
GET       0.900         0.84
GET       0.910         0.92
GET       0.920         1.00
GET       0.930         1.12
GET       0.940         1.21
GET       0.950         1.31
GET       0.960         1.42
GET       0.970         1.57
GET       0.980         1.67
GET       0.990         1.82
GET       1.000         2.79
GET       1.100         4.67
GET       1.200         6.70
GET       1.300         8.52
GET       1.400        10.32
GET       1.500        11.72
GET       1.600        12.87
GET       1.700        14.11
GET       1.800        15.11
GET       1.900        15.89
GET       2.000        16.99
GET       2.100        18.91
GET       2.200        22.15
GET       2.300        27.12
GET       2.400        33.19
GET       2.500        39.79
GET       2.600        46.86
GET       2.700        53.72
GET       2.800        60.36
GET       2.900        66.04
GET       3.000        71.11
GET       3.100        75.67
GET       3.200        79.53
GET       3.300        82.96
GET       3.400        86.03
GET       3.500        88.06
GET       3.600        89.89
GET       3.700        91.48
GET       3.800        92.81
GET       3.900        93.79
GET       4.000        94.76
GET       4.100        95.56
GET       4.200        96.16
GET       4.300        96.72
GET       4.400        97.16
GET       4.500        97.37
GET       4.600        97.53
GET       4.700        97.78
GET       4.800        97.94
GET       4.900        98.11
GET       5.000        98.24
GET       5.100        98.35
GET       5.200        98.41
GET       5.300        98.47
GET       5.400        98.53
GET       5.500        98.61
GET       5.600        98.71
GET       5.700        98.77
GET       5.800        98.79
GET       5.900        98.82
GET       6.000        98.86
GET       6.100        98.92
GET       6.200        98.96
GET       6.300        98.99
GET       6.400        99.03
GET       6.500        99.06
GET       6.600        99.09
GET       6.700        99.11
GET       6.800        99.13
GET       6.900        99.15
GET       7.000        99.15
GET       7.100        99.17
GET       7.300        99.22
GET       7.400        99.24
GET       7.500        99.26
GET       7.600        99.27
GET       7.700        99.29
GET       7.800        99.33
GET       7.900        99.34
GET       8.000        99.36
GET       8.100        99.41
GET       8.200        99.45
GET       8.300        99.47
GET       8.400        99.49
GET       8.500        99.54
GET       8.600        99.56
GET       8.700        99.58
GET       8.800        99.61
GET       8.900        99.64
GET       9.100        99.65
GET       9.200        99.67
GET       9.300        99.68
GET       9.500        99.72
GET       9.600        99.73
GET       9.700        99.75
GET       9.800        99.76
GET       9.900        99.77
GET      10.000        99.84
GET      11.000        99.87
GET      12.000        99.90
GET      14.000        99.91
GET      15.000        99.92
GET      17.000        99.94
GET      20.000        99.95
GET      21.000        99.96
GET      22.000        99.97
GET      23.000        99.98
GET      24.000        99.99
GET      32.000       100.00
---
