1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         140.37          ---          ---      4.44600       145.91
Gets         140.36       140.06         0.30      2.65900       147.15
Waits          0.00          ---          ---      0.00000          ---
Totals       280.73       140.06         0.30      3.55300       293.06


Request Latency Distribution
Type     <= msec         Percent
GET       1.900         7.50
GET       2.000        16.35
GET       2.100        27.31
GET       2.200        37.81
GET       2.300        47.44
GET       2.400        55.07
GET       2.500        61.87
GET       2.600        67.31
GET       2.700        71.80
GET       2.800        75.54
GET       2.900        78.34
GET       3.000        80.86
GET       3.100        82.80
GET       3.200        84.33
GET       3.300        85.42
GET       3.400        86.19
GET       3.500        86.82
GET       3.600        87.41
GET       3.700        88.64
GET       3.800        89.81
GET       3.900        91.06
GET       4.000        92.51
GET       4.100        93.51
GET       4.200        94.53
GET       4.300        95.33
GET       4.400        96.11
GET       4.500        96.66
GET       4.600        97.04
GET       4.700        97.49
GET       4.800        97.68
GET       4.900        97.96
GET       5.000        98.16
GET       5.100        98.35
GET       5.200        98.46
GET       5.300        98.56
GET       5.400        98.73
GET       5.500        98.80
GET       5.600        98.85
GET       5.700        98.91
GET       5.800        98.97
GET       5.900        99.05
GET       6.000        99.12
GET       6.100        99.17
GET       6.200        99.18
GET       6.300        99.22
GET       6.400        99.25
GET       6.500        99.35
GET       6.600        99.37
GET       6.700        99.44
GET       6.800        99.47
GET       6.900        99.50
GET       7.000        99.51
GET       7.100        99.53
GET       7.200        99.55
GET       7.300        99.57
GET       7.400        99.58
GET       7.500        99.62
GET       7.600        99.64
GET       7.700        99.67
GET       7.900        99.69
GET       8.000        99.70
GET       8.100        99.72
GET       8.200        99.74
GET       8.300        99.76
GET       8.400        99.77
GET       8.600        99.79
GET       8.700        99.80
GET       8.900        99.81
GET       9.000        99.82
GET       9.200        99.83
GET       9.300        99.85
GET       9.800        99.86
GET      10.000        99.89
GET      11.000        99.94
GET      12.000        99.98
GET      14.000        99.99
GET      21.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         138.71          ---          ---      4.42100       144.18
Gets         138.70       415.27         0.82      2.76700       433.57
Waits          0.00          ---          ---      0.00000          ---
Totals       277.41       415.27         0.82      3.59400       577.76


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.500         0.10
SET       3.600         1.09
SET       3.700         4.66
SET       3.800        12.57
SET       3.900        23.59
SET       4.000        35.98
SET       4.100        47.23
SET       4.200        56.69
SET       4.300        64.38
SET       4.400        71.57
SET       4.500        76.74
SET       4.600        80.99
SET       4.700        84.51
SET       4.800        87.37
SET       4.900        89.39
SET       5.000        91.06
SET       5.100        92.26
SET       5.200        93.07
SET       5.300        93.81
SET       5.400        94.51
SET       5.500        94.88
SET       5.600        95.36
SET       5.700        95.75
SET       5.800        95.95
SET       5.900        96.16
SET       6.000        96.43
SET       6.100        96.66
SET       6.200        96.80
SET       6.300        97.03
SET       6.400        97.20
SET       6.500        97.39
SET       6.600        97.51
SET       6.700        97.63
SET       6.800        97.72
SET       6.900        97.84
SET       7.000        97.93
SET       7.100        98.01
SET       7.200        98.05
SET       7.300        98.15
SET       7.400        98.20
SET       7.500        98.26
SET       7.600        98.27
SET       7.700        98.32
SET       7.800        98.35
SET       7.900        98.40
SET       8.000        98.41
SET       8.100        98.45
SET       8.200        98.50
SET       8.300        98.56
SET       8.400        98.58
SET       8.500        98.65
SET       8.600        98.69
SET       8.700        98.75
SET       8.800        98.85
SET       8.900        98.87
SET       9.000        98.91
SET       9.100        99.00
SET       9.200        99.03
SET       9.300        99.04
SET       9.400        99.07
SET       9.500        99.12
SET       9.600        99.19
SET       9.700        99.22
SET       9.800        99.23
SET       9.900        99.26
SET      10.000        99.44
SET      11.000        99.60
SET      12.000        99.74
SET      13.000        99.77
SET      14.000        99.81
SET      15.000        99.84
SET      17.000        99.86
SET      18.000        99.88
SET      22.000        99.89
SET      23.000        99.92
SET      25.000        99.94
SET      29.000        99.96
SET      31.000        99.98
SET      34.000        99.99
SET      36.000       100.00
---
GET       1.700         0.02
GET       1.800         0.34
GET       1.900         2.93
GET       2.000         8.96
GET       2.100        18.51
GET       2.200        28.92
GET       2.300        39.28
GET       2.400        48.92
GET       2.500        56.49
GET       2.600        62.92
GET       2.700        68.52
GET       2.800        72.82
GET       2.900        76.05
GET       3.000        79.09
GET       3.100        81.28
GET       3.200        83.03
GET       3.300        84.44
GET       3.400        85.23
GET       3.500        85.90
GET       3.600        86.46
GET       3.700        87.21
GET       3.800        88.21
GET       3.900        89.45
GET       4.000        90.89
GET       4.100        92.18
GET       4.200        93.28
GET       4.300        94.28
GET       4.400        95.05
GET       4.500        95.78
GET       4.600        96.48
GET       4.700        96.94
GET       4.800        97.21
GET       4.900        97.55
GET       5.000        97.79
GET       5.100        98.05
GET       5.200        98.25
GET       5.300        98.37
GET       5.400        98.51
GET       5.500        98.65
GET       5.600        98.73
GET       5.700        98.81
GET       5.800        98.92
GET       5.900        98.98
GET       6.000        99.01
GET       6.100        99.09
GET       6.300        99.12
GET       6.400        99.17
GET       6.500        99.18
GET       6.600        99.23
GET       6.700        99.28
GET       6.800        99.30
GET       6.900        99.34
GET       7.000        99.36
GET       7.100        99.39
GET       7.300        99.40
GET       7.400        99.44
GET       7.600        99.45
GET       7.700        99.50
GET       7.800        99.53
GET       7.900        99.54
GET       8.000        99.58
GET       8.100        99.62
GET       8.200        99.65
GET       8.400        99.68
GET       8.600        99.69
GET       9.000        99.70
GET       9.800        99.71
GET      10.000        99.77
GET      11.000        99.83
GET      12.000        99.86
GET      13.000        99.87
GET      15.000        99.90
GET      18.000        99.93
GET      20.000        99.94
GET      21.000        99.96
GET      27.000        99.98
GET      30.000        99.99
GET      36.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         135.85          ---          ---      4.47300       141.21
Gets         135.83       813.60         1.40      2.86500       848.14
Waits          0.00          ---          ---      0.00000          ---
Totals       271.68       813.60         1.40      3.66900       989.35


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.500         0.02
SET       3.600         0.75
SET       3.700         3.88
SET       3.800        11.07
SET       3.900        21.25
SET       4.000        32.83
SET       4.100        43.58
SET       4.200        52.94
SET       4.300        61.37
SET       4.400        68.58
SET       4.500        74.11
SET       4.600        78.91
SET       4.700        82.57
SET       4.800        85.45
SET       4.900        87.81
SET       5.000        90.06
SET       5.100        91.46
SET       5.200        92.59
SET       5.300        93.40
SET       5.400        94.06
SET       5.500        94.53
SET       5.600        94.99
SET       5.700        95.42
SET       5.800        95.77
SET       5.900        96.12
SET       6.000        96.39
SET       6.100        96.56
SET       6.200        96.81
SET       6.300        96.93
SET       6.400        97.10
SET       6.500        97.28
SET       6.600        97.37
SET       6.700        97.47
SET       6.800        97.56
SET       6.900        97.64
SET       7.000        97.69
SET       7.100        97.84
SET       7.200        97.90
SET       7.300        97.96
SET       7.400        98.10
SET       7.500        98.18
SET       7.600        98.26
SET       7.700        98.33
SET       7.800        98.36
SET       7.900        98.37
SET       8.000        98.41
SET       8.100        98.43
SET       8.200        98.45
SET       8.300        98.49
SET       8.400        98.52
SET       8.500        98.54
SET       8.600        98.58
SET       8.700        98.63
SET       8.800        98.66
SET       8.900        98.71
SET       9.000        98.77
SET       9.100        98.82
SET       9.200        98.85
SET       9.300        98.91
SET       9.400        98.93
SET       9.500        98.94
SET       9.600        98.98
SET       9.700        99.03
SET       9.800        99.10
SET       9.900        99.15
SET      10.000        99.30
SET      11.000        99.46
SET      12.000        99.53
SET      13.000        99.66
SET      14.000        99.74
SET      15.000        99.78
SET      16.000        99.83
SET      17.000        99.84
SET      18.000        99.87
SET      23.000        99.90
SET      25.000        99.91
SET      26.000        99.94
SET      33.000        99.95
SET      35.000        99.98
SET      36.000        99.99
SET      46.000       100.00
---
GET       1.800         0.01
GET       1.900         0.90
GET       2.000         4.07
GET       2.100        10.15
GET       2.200        19.29
GET       2.300        30.38
GET       2.400        40.49
GET       2.500        48.82
GET       2.600        56.15
GET       2.700        62.96
GET       2.800        68.32
GET       2.900        72.43
GET       3.000        76.29
GET       3.100        79.03
GET       3.200        81.31
GET       3.300        82.97
GET       3.400        84.50
GET       3.500        85.48
GET       3.600        86.29
GET       3.700        86.91
GET       3.800        87.77
GET       3.900        88.77
GET       4.000        90.07
GET       4.100        91.21
GET       4.200        92.49
GET       4.300        93.67
GET       4.400        94.54
GET       4.500        95.40
GET       4.600        96.10
GET       4.700        96.63
GET       4.800        97.06
GET       4.900        97.44
GET       5.000        97.74
GET       5.100        97.89
GET       5.200        98.23
GET       5.300        98.33
GET       5.400        98.44
GET       5.500        98.58
GET       5.600        98.66
GET       5.700        98.77
GET       5.800        98.81
GET       5.900        98.88
GET       6.000        98.93
GET       6.100        98.98
GET       6.200        99.02
GET       6.300        99.07
GET       6.500        99.10
GET       6.600        99.12
GET       6.800        99.13
GET       6.900        99.17
GET       7.000        99.20
GET       7.100        99.21
GET       7.300        99.25
GET       7.400        99.29
GET       7.500        99.33
GET       7.600        99.36
GET       7.700        99.37
GET       7.800        99.40
GET       8.000        99.42
GET       8.100        99.45
GET       8.200        99.47
GET       8.300        99.50
GET       8.400        99.52
GET       8.500        99.55
GET       8.700        99.56
GET       9.000        99.60
GET       9.100        99.62
GET       9.200        99.63
GET       9.400        99.66
GET       9.500        99.68
GET       9.600        99.69
GET       9.700        99.71
GET      10.000        99.74
GET      11.000        99.82
GET      14.000        99.83
GET      15.000        99.88
GET      16.000        99.89
GET      17.000        99.90
GET      18.000        99.91
GET      20.000        99.93
GET      23.000        99.94
GET      24.000        99.95
GET      26.000        99.96
GET      29.000        99.98
GET      35.000        99.99
GET      49.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         135.03          ---          ---      4.44500       140.35
Gets         135.01      1211.66         3.43      2.93700      1262.45
Waits          0.00          ---          ---      0.00000          ---
Totals       270.04      1211.66         3.43      3.69100      1402.81


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       3.400         0.01
SET       3.500         0.25
SET       3.600         1.39
SET       3.700         4.88
SET       3.800        12.59
SET       3.900        23.15
SET       4.000        35.58
SET       4.100        46.79
SET       4.200        56.38
SET       4.300        64.24
SET       4.400        70.43
SET       4.500        75.76
SET       4.600        79.96
SET       4.700        83.10
SET       4.800        85.97
SET       4.900        88.36
SET       5.000        89.98
SET       5.100        91.41
SET       5.200        92.61
SET       5.300        93.43
SET       5.400        94.15
SET       5.500        94.72
SET       5.600        95.12
SET       5.700        95.61
SET       5.800        95.98
SET       5.900        96.27
SET       6.000        96.54
SET       6.100        96.79
SET       6.200        96.98
SET       6.300        97.12
SET       6.400        97.22
SET       6.500        97.42
SET       6.600        97.59
SET       6.700        97.70
SET       6.800        97.77
SET       6.900        97.86
SET       7.000        97.99
SET       7.100        98.10
SET       7.200        98.16
SET       7.300        98.22
SET       7.400        98.28
SET       7.500        98.36
SET       7.600        98.42
SET       7.700        98.48
SET       7.800        98.52
SET       7.900        98.53
SET       8.000        98.61
SET       8.100        98.70
SET       8.200        98.72
SET       8.300        98.78
SET       8.400        98.85
SET       8.500        98.90
SET       8.600        98.91
SET       8.700        98.98
SET       8.800        99.04
SET       8.900        99.11
SET       9.000        99.15
SET       9.100        99.17
SET       9.300        99.20
SET       9.400        99.23
SET       9.600        99.25
SET       9.700        99.27
SET       9.900        99.31
SET      10.000        99.38
SET      11.000        99.51
SET      12.000        99.54
SET      13.000        99.65
SET      14.000        99.68
SET      15.000        99.72
SET      16.000        99.73
SET      17.000        99.75
SET      18.000        99.80
SET      19.000        99.81
SET      20.000        99.84
SET      23.000        99.86
SET      25.000        99.89
SET      28.000        99.90
SET      29.000        99.91
SET      30.000        99.94
SET      33.000        99.96
SET      34.000        99.98
SET      36.000        99.99
SET      42.000       100.00
---
GET       1.800         0.01
GET       1.900         0.21
GET       2.000         1.56
GET       2.100         5.65
GET       2.200        12.57
GET       2.300        22.15
GET       2.400        31.85
GET       2.500        40.75
GET       2.600        48.65
GET       2.700        55.71
GET       2.800        61.82
GET       2.900        66.91
GET       3.000        71.84
GET       3.100        75.47
GET       3.200        78.32
GET       3.300        80.71
GET       3.400        82.58
GET       3.500        84.41
GET       3.600        85.57
GET       3.700        86.53
GET       3.800        87.35
GET       3.900        88.42
GET       4.000        90.00
GET       4.100        91.26
GET       4.200        92.56
GET       4.300        93.70
GET       4.400        94.69
GET       4.500        95.53
GET       4.600        96.09
GET       4.700        96.83
GET       4.800        97.15
GET       4.900        97.48
GET       5.000        97.75
GET       5.100        97.99
GET       5.200        98.21
GET       5.300        98.37
GET       5.400        98.51
GET       5.500        98.63
GET       5.600        98.77
GET       5.700        98.84
GET       5.800        98.94
GET       5.900        98.99
GET       6.000        99.04
GET       6.100        99.14
GET       6.200        99.19
GET       6.300        99.23
GET       6.400        99.26
GET       6.500        99.33
GET       6.600        99.36
GET       6.700        99.37
GET       6.800        99.38
GET       6.900        99.40
GET       7.000        99.41
GET       7.100        99.42
GET       7.200        99.43
GET       7.300        99.47
GET       7.400        99.48
GET       7.500        99.49
GET       7.600        99.52
GET       7.700        99.53
GET       8.000        99.54
GET       8.300        99.56
GET       8.400        99.58
GET       8.600        99.60
GET       8.700        99.62
GET       9.100        99.63
GET       9.200        99.65
GET       9.300        99.67
GET       9.400        99.68
GET       9.500        99.69
GET       9.700        99.70
GET      10.000        99.72
GET      11.000        99.79
GET      12.000        99.81
GET      13.000        99.86
GET      14.000        99.90
GET      15.000        99.91
GET      17.000        99.93
GET      18.000        99.94
GET      21.000        99.95
GET      26.000        99.99
GET      34.000       100.00
---
