1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         178.11          ---          ---      3.08100       185.14
Gets         178.11       177.76         0.35      2.51500       186.76
Waits          0.00          ---          ---      0.00000          ---
Totals       356.22       177.76         0.35      2.79800       371.89


Request Latency Distribution
Type     <= msec         Percent
GET       0.820         2.78
GET       0.830         2.98
GET       0.840         3.15
GET       0.850         3.36
GET       0.860         3.53
GET       0.870         3.68
GET       0.880         3.87
GET       0.890         4.08
GET       0.900         4.25
GET       0.910         4.44
GET       0.920         4.65
GET       0.930         4.83
GET       0.940         5.04
GET       0.950         5.26
GET       0.960         5.40
GET       0.970         5.53
GET       0.980         5.68
GET       0.990         5.83
GET       1.000         6.85
GET       1.100         8.43
GET       1.200         9.87
GET       1.300        11.00
GET       1.400        12.13
GET       1.500        13.00
GET       1.600        13.81
GET       1.700        14.66
GET       1.800        15.69
GET       1.900        18.09
GET       2.000        22.29
GET       2.100        27.24
GET       2.200        34.11
GET       2.300        41.18
GET       2.400        48.66
GET       2.500        55.75
GET       2.600        62.12
GET       2.700        67.93
GET       2.800        72.96
GET       2.900        77.21
GET       3.000        81.26
GET       3.100        84.50
GET       3.200        87.12
GET       3.300        88.87
GET       3.400        90.85
GET       3.500        92.15
GET       3.600        93.25
GET       3.700        94.29
GET       3.800        95.12
GET       3.900        95.80
GET       4.000        96.56
GET       4.100        96.99
GET       4.200        97.36
GET       4.300        97.62
GET       4.400        97.84
GET       4.500        98.10
GET       4.600        98.23
GET       4.700        98.42
GET       4.800        98.47
GET       4.900        98.57
GET       5.000        98.70
GET       5.100        98.78
GET       5.200        98.84
GET       5.300        98.90
GET       5.400        98.91
GET       5.500        98.96
GET       5.600        98.98
GET       5.700        99.02
GET       5.800        99.05
GET       5.900        99.09
GET       6.000        99.14
GET       6.100        99.17
GET       6.200        99.21
GET       6.300        99.26
GET       6.500        99.31
GET       6.600        99.34
GET       6.700        99.35
GET       6.800        99.37
GET       6.900        99.39
GET       7.200        99.41
GET       7.400        99.43
GET       7.500        99.44
GET       7.600        99.46
GET       7.700        99.48
GET       7.800        99.51
GET       7.900        99.52
GET       8.000        99.53
GET       8.100        99.55
GET       8.200        99.57
GET       8.400        99.58
GET       8.500        99.59
GET       8.700        99.61
GET       8.800        99.63
GET       8.900        99.65
GET       9.000        99.66
GET       9.100        99.68
GET       9.200        99.69
GET       9.300        99.70
GET       9.400        99.71
GET       9.500        99.73
GET       9.600        99.78
GET       9.700        99.79
GET       9.800        99.80
GET       9.900        99.83
GET      10.000        99.89
GET      11.000        99.92
GET      14.000        99.93
GET      15.000        99.93
GET      16.000        99.94
GET      17.000        99.95
GET      19.000        99.96
GET      24.000        99.97
GET      31.000        99.98
GET      33.000        99.99
GET      34.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         175.93          ---          ---      3.08000       182.87
Gets         175.91       526.61         1.12      2.58300       549.83
Waits          0.00          ---          ---      0.00000          ---
Totals       351.84       526.61         1.12      2.83100       732.69


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.02
SET       2.100         0.87
SET       2.200         3.85
SET       2.300         9.97
SET       2.400        17.90
SET       2.500        27.66
SET       2.600        36.57
SET       2.700        44.49
SET       2.800        51.74
SET       2.900        58.00
SET       3.000        64.30
SET       3.100        69.04
SET       3.200        73.29
SET       3.300        77.18
SET       3.400        80.64
SET       3.500        83.36
SET       3.600        85.55
SET       3.700        87.50
SET       3.800        89.33
SET       3.900        90.64
SET       4.000        91.89
SET       4.100        92.77
SET       4.200        93.61
SET       4.300        94.26
SET       4.400        94.84
SET       4.500        95.30
SET       4.600        95.69
SET       4.700        95.98
SET       4.800        96.30
SET       4.900        96.64
SET       5.000        96.85
SET       5.100        97.10
SET       5.200        97.26
SET       5.300        97.40
SET       5.400        97.66
SET       5.500        97.78
SET       5.600        97.88
SET       5.700        98.02
SET       5.800        98.15
SET       5.900        98.26
SET       6.000        98.33
SET       6.100        98.38
SET       6.200        98.48
SET       6.300        98.59
SET       6.400        98.68
SET       6.500        98.78
SET       6.600        98.84
SET       6.700        98.91
SET       6.800        98.93
SET       6.900        98.96
SET       7.000        98.99
SET       7.100        99.01
SET       7.200        99.04
SET       7.300        99.06
SET       7.400        99.11
SET       7.500        99.17
SET       7.600        99.19
SET       7.700        99.20
SET       7.900        99.23
SET       8.000        99.30
SET       8.100        99.31
SET       8.200        99.34
SET       8.300        99.37
SET       8.400        99.41
SET       8.500        99.44
SET       8.600        99.45
SET       8.800        99.48
SET       8.900        99.49
SET       9.000        99.50
SET       9.100        99.51
SET       9.200        99.53
SET       9.300        99.56
SET       9.400        99.58
SET       9.500        99.61
SET       9.600        99.62
SET       9.800        99.67
SET       9.900        99.68
SET      10.000        99.71
SET      11.000        99.74
SET      12.000        99.79
SET      13.000        99.81
SET      14.000        99.84
SET      15.000        99.87
SET      16.000        99.89
SET      17.000        99.90
SET      19.000        99.91
SET      21.000        99.91
SET      22.000        99.92
SET      23.000        99.93
SET      24.000        99.94
SET      26.000        99.95
SET      33.000        99.97
SET      34.000        99.98
SET      35.000       100.00
---
GET       0.550         0.01
GET       0.560         0.03
GET       0.580         0.04
GET       0.590         0.06
GET       0.600         0.07
GET       0.610         0.10
GET       0.620         0.12
GET       0.630         0.15
GET       0.640         0.19
GET       0.650         0.22
GET       0.660         0.26
GET       0.670         0.27
GET       0.680         0.32
GET       0.690         0.41
GET       0.700         0.47
GET       0.710         0.59
GET       0.720         0.64
GET       0.730         0.74
GET       0.740         0.81
GET       0.750         0.89
GET       0.760         0.96
GET       0.770         1.05
GET       0.780         1.14
GET       0.790         1.21
GET       0.800         1.30
GET       0.810         1.42
GET       0.820         1.57
GET       0.830         1.71
GET       0.840         1.82
GET       0.850         1.97
GET       0.860         2.23
GET       0.870         2.43
GET       0.880         2.61
GET       0.890         2.73
GET       0.900         2.88
GET       0.910         3.12
GET       0.920         3.34
GET       0.930         3.47
GET       0.940         3.65
GET       0.950         3.85
GET       0.960         4.11
GET       0.970         4.29
GET       0.980         4.55
GET       0.990         4.80
GET       1.000         5.92
GET       1.100         8.01
GET       1.200         9.81
GET       1.300        11.30
GET       1.400        12.88
GET       1.500        14.00
GET       1.600        14.90
GET       1.700        15.76
GET       1.800        16.45
GET       1.900        17.51
GET       2.000        19.91
GET       2.100        23.93
GET       2.200        28.95
GET       2.300        35.87
GET       2.400        43.35
GET       2.500        50.77
GET       2.600        57.44
GET       2.700        63.72
GET       2.800        69.26
GET       2.900        74.22
GET       3.000        78.42
GET       3.100        81.54
GET       3.200        84.59
GET       3.300        86.92
GET       3.400        88.99
GET       3.500        90.66
GET       3.600        92.07
GET       3.700        93.38
GET       3.800        94.21
GET       3.900        94.87
GET       4.000        95.65
GET       4.100        96.36
GET       4.200        96.71
GET       4.300        97.19
GET       4.400        97.56
GET       4.500        97.75
GET       4.600        97.99
GET       4.700        98.18
GET       4.800        98.34
GET       4.900        98.47
GET       5.000        98.65
GET       5.100        98.75
GET       5.200        98.83
GET       5.300        98.88
GET       5.400        98.91
GET       5.500        98.96
GET       5.600        99.03
GET       5.700        99.08
GET       5.800        99.13
GET       5.900        99.14
GET       6.000        99.17
GET       6.100        99.21
GET       6.200        99.22
GET       6.300        99.24
GET       6.400        99.27
GET       6.500        99.29
GET       6.600        99.33
GET       6.700        99.36
GET       6.800        99.37
GET       6.900        99.39
GET       7.000        99.42
GET       7.100        99.44
GET       7.200        99.47
GET       7.300        99.49
GET       7.400        99.52
GET       7.700        99.54
GET       7.900        99.55
GET       8.000        99.57
GET       8.200        99.58
GET       8.400        99.59
GET       8.600        99.63
GET       8.900        99.64
GET       9.000        99.65
GET       9.100        99.66
GET       9.200        99.68
GET       9.300        99.70
GET       9.500        99.72
GET       9.600        99.73
GET       9.700        99.74
GET       9.800        99.77
GET       9.900        99.79
GET      10.000        99.83
GET      11.000        99.87
GET      12.000        99.89
GET      13.000        99.91
GET      14.000        99.91
GET      16.000        99.93
GET      17.000        99.94
GET      18.000        99.95
GET      27.000        99.96
GET      30.000        99.97
GET      31.000        99.98
GET      34.000        99.99
GET      36.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         171.07          ---          ---      3.12800       177.82
Gets         171.07      1023.69         2.73      2.69300      1067.16
Waits          0.00          ---          ---      0.00000          ---
Totals       342.14      1023.69         2.73      2.91100      1244.98


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       2.000         0.04
SET       2.100         0.66
SET       2.200         3.14
SET       2.300         8.64
SET       2.400        16.04
SET       2.500        24.29
SET       2.600        33.24
SET       2.700        41.53
SET       2.800        49.05
SET       2.900        56.06
SET       3.000        62.38
SET       3.100        67.64
SET       3.200        71.98
SET       3.300        75.83
SET       3.400        79.40
SET       3.500        82.10
SET       3.600        84.58
SET       3.700        86.59
SET       3.800        88.25
SET       3.900        89.96
SET       4.000        91.31
SET       4.100        92.35
SET       4.200        93.33
SET       4.300        94.01
SET       4.400        94.56
SET       4.500        95.12
SET       4.600        95.51
SET       4.700        96.07
SET       4.800        96.29
SET       4.900        96.47
SET       5.000        96.83
SET       5.100        97.10
SET       5.200        97.27
SET       5.300        97.38
SET       5.400        97.49
SET       5.500        97.64
SET       5.600        97.76
SET       5.700        97.86
SET       5.800        97.93
SET       5.900        98.00
SET       6.000        98.08
SET       6.100        98.19
SET       6.200        98.28
SET       6.300        98.35
SET       6.400        98.44
SET       6.500        98.48
SET       6.600        98.53
SET       6.700        98.58
SET       6.800        98.67
SET       6.900        98.72
SET       7.000        98.76
SET       7.100        98.78
SET       7.200        98.80
SET       7.300        98.83
SET       7.400        98.85
SET       7.500        98.86
SET       7.600        98.88
SET       7.700        98.91
SET       7.800        98.93
SET       7.900        98.97
SET       8.000        99.01
SET       8.200        99.03
SET       8.300        99.06
SET       8.400        99.11
SET       8.500        99.13
SET       8.600        99.14
SET       8.700        99.18
SET       8.800        99.24
SET       8.900        99.28
SET       9.000        99.30
SET       9.100        99.36
SET       9.200        99.38
SET       9.300        99.39
SET       9.400        99.40
SET       9.600        99.43
SET       9.700        99.45
SET       9.800        99.46
SET       9.900        99.50
SET      10.000        99.62
SET      11.000        99.72
SET      12.000        99.78
SET      13.000        99.82
SET      14.000        99.83
SET      16.000        99.87
SET      17.000        99.88
SET      18.000        99.89
SET      21.000        99.90
SET      22.000        99.91
SET      24.000        99.92
SET      26.000        99.94
SET      30.000        99.95
SET      31.000        99.96
SET      34.000        99.97
SET      35.000        99.98
SET      36.000        99.99
SET      48.000       100.00
---
GET       0.600         0.02
GET       0.620         0.03
GET       0.630         0.05
GET       0.640         0.07
GET       0.650         0.12
GET       0.660         0.13
GET       0.670         0.15
GET       0.690         0.16
GET       0.700         0.17
GET       0.710         0.18
GET       0.720         0.25
GET       0.730         0.27
GET       0.740         0.32
GET       0.750         0.37
GET       0.760         0.41
GET       0.770         0.44
GET       0.780         0.50
GET       0.790         0.54
GET       0.800         0.57
GET       0.810         0.67
GET       0.820         0.74
GET       0.830         0.88
GET       0.840         1.00
GET       0.850         1.12
GET       0.860         1.29
GET       0.870         1.39
GET       0.880         1.52
GET       0.890         1.71
GET       0.900         1.85
GET       0.910         1.97
GET       0.920         2.14
GET       0.930         2.31
GET       0.940         2.46
GET       0.950         2.54
GET       0.960         2.64
GET       0.970         2.81
GET       0.980         2.95
GET       0.990         3.15
GET       1.000         3.95
GET       1.100         5.78
GET       1.200         7.66
GET       1.300         9.40
GET       1.400        10.86
GET       1.500        12.37
GET       1.600        13.40
GET       1.700        14.48
GET       1.800        15.19
GET       1.900        16.07
GET       2.000        17.83
GET       2.100        20.57
GET       2.200        24.58
GET       2.300        29.88
GET       2.400        36.36
GET       2.500        43.33
GET       2.600        50.85
GET       2.700        57.89
GET       2.800        63.77
GET       2.900        69.34
GET       3.000        74.09
GET       3.100        78.06
GET       3.200        81.75
GET       3.300        84.35
GET       3.400        86.91
GET       3.500        88.84
GET       3.600        90.55
GET       3.700        91.89
GET       3.800        93.02
GET       3.900        94.04
GET       4.000        94.88
GET       4.100        95.68
GET       4.200        96.16
GET       4.300        96.55
GET       4.400        96.93
GET       4.500        97.21
GET       4.600        97.40
GET       4.700        97.62
GET       4.800        97.80
GET       4.900        98.00
GET       5.000        98.16
GET       5.100        98.32
GET       5.200        98.44
GET       5.300        98.52
GET       5.400        98.58
GET       5.500        98.65
GET       5.600        98.71
GET       5.700        98.76
GET       5.800        98.77
GET       5.900        98.81
GET       6.000        98.85
GET       6.100        98.92
GET       6.200        98.98
GET       6.300        99.00
GET       6.400        99.03
GET       6.500        99.05
GET       6.600        99.07
GET       6.700        99.10
GET       6.800        99.12
GET       6.900        99.17
GET       7.000        99.19
GET       7.100        99.23
GET       7.200        99.24
GET       7.300        99.25
GET       7.400        99.29
GET       7.500        99.31
GET       7.600        99.34
GET       7.700        99.37
GET       7.800        99.43
GET       7.900        99.45
GET       8.000        99.46
GET       8.100        99.47
GET       8.200        99.49
GET       8.400        99.52
GET       8.500        99.54
GET       8.600        99.57
GET       8.900        99.60
GET       9.000        99.63
GET       9.100        99.67
GET       9.200        99.68
GET       9.400        99.71
GET       9.500        99.74
GET       9.600        99.76
GET       9.700        99.78
GET       9.800        99.80
GET       9.900        99.81
GET      10.000        99.81
GET      11.000        99.86
GET      12.000        99.88
GET      14.000        99.90
GET      15.000        99.91
GET      16.000        99.92
GET      19.000        99.93
GET      23.000        99.95
GET      24.000        99.98
GET      28.000        99.99
GET      40.000       100.00
---
1         Threads
1         Connections per thread
60        Seconds


ALL STATS
========================================================================
Type        Ops/sec     Hits/sec   Misses/sec      Latency       KB/sec
------------------------------------------------------------------------
Sets         167.68          ---          ---      3.17000       174.29
Gets         167.68      1504.10         5.03      2.76800      1567.16
Waits          0.00          ---          ---      0.00000          ---
Totals       335.36      1504.10         5.03      2.96900      1741.45


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       1.900         0.02
SET       2.000         0.21
SET       2.100         1.03
SET       2.200         3.98
SET       2.300         9.48
SET       2.400        16.51
SET       2.500        24.84
SET       2.600        33.54
SET       2.700        41.47
SET       2.800        48.87
SET       2.900        55.22
SET       3.000        60.72
SET       3.100        65.89
SET       3.200        70.44
SET       3.300        74.52
SET       3.400        77.66
SET       3.500        80.54
SET       3.600        83.21
SET       3.700        85.38
SET       3.800        87.09
SET       3.900        88.81
SET       4.000        90.26
SET       4.100        91.27
SET       4.200        92.26
SET       4.300        92.93
SET       4.400        93.59
SET       4.500        94.16
SET       4.600        94.71
SET       4.700        95.16
SET       4.800        95.53
SET       4.900        95.88
SET       5.000        96.19
SET       5.100        96.43
SET       5.200        96.69
SET       5.300        96.84
SET       5.400        97.01
SET       5.500        97.19
SET       5.600        97.36
SET       5.700        97.53
SET       5.800        97.60
SET       5.900        97.67
SET       6.000        97.75
SET       6.100        97.90
SET       6.200        97.99
SET       6.300        98.05
SET       6.400        98.10
SET       6.500        98.15
SET       6.600        98.19
SET       6.700        98.27
SET       6.800        98.29
SET       6.900        98.31
SET       7.000        98.36
SET       7.100        98.38
SET       7.200        98.42
SET       7.300        98.48
SET       7.400        98.51
SET       7.500        98.53
SET       7.600        98.57
SET       7.700        98.63
SET       7.800        98.68
SET       7.900        98.71
SET       8.000        98.78
SET       8.100        98.79
SET       8.200        98.82
SET       8.300        98.88
SET       8.400        98.91
SET       8.500        98.97
SET       8.600        98.98
SET       8.700        99.00
SET       8.800        99.07
SET       8.900        99.09
SET       9.000        99.12
SET       9.100        99.17
SET       9.200        99.21
SET       9.300        99.25
SET       9.400        99.30
SET       9.500        99.31
SET       9.600        99.33
SET       9.700        99.40
SET       9.800        99.45
SET       9.900        99.48
SET      10.000        99.63
SET      11.000        99.72
SET      13.000        99.75
SET      14.000        99.76
SET      15.000        99.77
SET      16.000        99.79
SET      17.000        99.82
SET      20.000        99.86
SET      22.000        99.88
SET      23.000        99.89
SET      24.000        99.92
SET      25.000        99.93
SET      27.000        99.94
SET      31.000        99.96
SET      32.000        99.97
SET      34.000        99.99
SET      36.000       100.00
---
GET       0.610         0.01
GET       0.630         0.02
GET       0.670         0.03
GET       0.680         0.04
GET       0.690         0.05
GET       0.700         0.06
GET       0.710         0.09
GET       0.720         0.11
GET       0.730         0.14
GET       0.740         0.17
GET       0.750         0.20
GET       0.760         0.21
GET       0.770         0.26
GET       0.780         0.28
GET       0.790         0.33
GET       0.800         0.36
GET       0.810         0.38
GET       0.820         0.41
GET       0.830         0.46
GET       0.840         0.53
GET       0.850         0.59
GET       0.860         0.67
GET       0.870         0.73
GET       0.880         0.85
GET       0.890         0.90
GET       0.900         0.96
GET       0.910         1.09
GET       0.920         1.21
GET       0.930         1.24
GET       0.940         1.35
GET       0.950         1.52
GET       0.960         1.63
GET       0.970         1.74
GET       0.980         1.88
GET       0.990         2.01
GET       1.000         2.86
GET       1.100         4.93
GET       1.200         6.96
GET       1.300         8.74
GET       1.400        10.49
GET       1.500        11.98
GET       1.600        13.17
GET       1.700        14.23
GET       1.800        15.18
GET       1.900        15.88
GET       2.000        16.99
GET       2.100        19.08
GET       2.200        22.57
GET       2.300        27.01
GET       2.400        33.14
GET       2.500        39.84
GET       2.600        46.53
GET       2.700        53.49
GET       2.800        60.11
GET       2.900        65.70
GET       3.000        70.69
GET       3.100        75.15
GET       3.200        79.09
GET       3.300        82.28
GET       3.400        84.93
GET       3.500        86.98
GET       3.600        89.13
GET       3.700        90.54
GET       3.800        91.90
GET       3.900        92.90
GET       4.000        93.80
GET       4.100        94.76
GET       4.200        95.42
GET       4.300        95.95
GET       4.400        96.45
GET       4.500        96.90
GET       4.600        97.27
GET       4.700        97.58
GET       4.800        97.68
GET       4.900        97.86
GET       5.000        98.01
GET       5.100        98.15
GET       5.200        98.27
GET       5.300        98.33
GET       5.400        98.51
GET       5.500        98.56
GET       5.600        98.60
GET       5.700        98.65
GET       5.800        98.67
GET       5.900        98.74
GET       6.000        98.77
GET       6.100        98.82
GET       6.200        98.84
GET       6.300        98.88
GET       6.400        98.90
GET       6.500        98.93
GET       6.600        98.96
GET       6.700        98.97
GET       6.800        99.00
GET       6.900        99.02
GET       7.000        99.03
GET       7.100        99.06
GET       7.200        99.08
GET       7.300        99.10
GET       7.400        99.11
GET       7.500        99.12
GET       7.700        99.15
GET       7.800        99.17
GET       7.900        99.18
GET       8.000        99.20
GET       8.100        99.23
GET       8.200        99.24
GET       8.400        99.27
GET       8.500        99.29
GET       8.600        99.31
GET       8.700        99.34
GET       8.800        99.36
GET       8.900        99.39
GET       9.000        99.41
GET       9.100        99.43
GET       9.200        99.44
GET       9.300        99.50
GET       9.400        99.51
GET       9.500        99.53
GET       9.600        99.57
GET       9.700        99.63
GET       9.800        99.68
GET       9.900        99.70
GET      10.000        99.80
GET      11.000        99.84
GET      12.000        99.85
GET      13.000        99.87
GET      14.000        99.88
GET      15.000        99.89
GET      17.000        99.91
GET      18.000        99.92
GET      20.000        99.94
GET      21.000        99.95
GET      22.000        99.96
GET      25.000        99.97
GET      33.000        99.98
GET      38.000        99.99
GET      58.000       100.00
---
